delay_probability,risk_score,actual_delayed,risk_tier
0.56247145,56.2,0,Medium Risk
0.33103135,33.1,0,Medium Risk
0.2652871,26.5,0,Low Risk
0.680558,68.1,0,High Risk
0.5183768,51.8,0,Medium Risk
0.35317847,35.3,0,Medium Risk
0.31818217,31.8,0,Medium Risk
0.14603195,14.6,0,Low Risk
0.14340144,14.3,0,Low Risk
0.14603195,14.6,0,Low Risk
0.52877694,52.9,1,Medium Risk
0.31529352,31.5,0,Medium Risk
0.2485586,24.9,0,Low Risk
0.507123,50.7,0,Medium Risk
0.47936425,47.9,0,Medium Risk
0.47936425,47.9,0,Medium Risk
0.47936425,47.9,0,Medium Risk
0.47907773,47.9,0,Medium Risk
0.7431108,74.3,1,High Risk
0.51447886,51.4,0,Medium Risk
0.4618993,46.2,0,Medium Risk
0.53228736,53.2,0,Medium Risk
0.15673465,15.7,0,Low Risk
0.6301543,63.0,0,High Risk
0.34191087,34.2,0,Medium Risk
0.59321475,59.3,1,Medium Risk
0.76271224,76.3,1,High Risk
0.19982502,20.0,0,Low Risk
0.5218419,52.2,0,Medium Risk
0.79015946,79.0,0,High Risk
0.791283,79.1,0,High Risk
0.7531428,75.3,1,High Risk
0.41197363,41.2,0,Medium Risk
0.31600547,31.6,0,Medium Risk
0.39741632,39.7,1,Medium Risk
0.2818944,28.2,0,Low Risk
0.20913441,20.9,1,Low Risk
0.46125197,46.1,1,Medium Risk
0.49061364,49.1,1,Medium Risk
0.49061364,49.1,1,Medium Risk
0.34020132,34.0,0,Medium Risk
0.7721737,77.2,0,High Risk
0.8789555,87.9,1,Critical Risk
0.6301543,63.0,1,High Risk
0.16568032,16.6,0,Low Risk
0.42776135,42.8,0,Medium Risk
0.6759915,67.6,0,High Risk
0.07904034,7.9,0,Low Risk
0.7012438,70.1,1,High Risk
0.3919667,39.2,0,Medium Risk
0.4843023,48.4,0,Medium Risk
0.6252499,62.5,0,High Risk
0.6076334,60.8,0,High Risk
0.7721737,77.2,1,High Risk
0.48002973,48.0,0,Medium Risk
0.6823533,68.2,0,High Risk
0.64875335,64.9,1,High Risk
0.3487962,34.9,0,Medium Risk
0.57233703,57.2,1,Medium Risk
0.57233703,57.2,1,Medium Risk
0.59862965,59.9,0,Medium Risk
0.5187524,51.9,1,Medium Risk
0.76832926,76.8,0,High Risk
0.62184674,62.2,1,High Risk
0.5452065,54.5,0,Medium Risk
0.7040534,70.4,1,High Risk
0.42569485,42.6,1,Medium Risk
0.69851124,69.9,1,High Risk
0.60148513,60.1,1,High Risk
0.7585964,75.9,1,High Risk
0.866708,86.7,1,Critical Risk
0.82792115,82.8,1,Critical Risk
0.6966907,69.7,1,High Risk
0.44386828,44.4,0,Medium Risk
0.69851124,69.9,1,High Risk
0.7658391,76.6,1,High Risk
0.8765951,87.7,1,Critical Risk
0.90898556,90.9,1,Critical Risk
0.5141095,51.4,0,Medium Risk
0.35528323,35.5,0,Medium Risk
0.8446657,84.5,1,Critical Risk
0.86995995,87.0,1,Critical Risk
0.5880395,58.8,1,Medium Risk
0.8625379,86.3,1,Critical Risk
0.72384095,72.4,0,High Risk
0.7927962,79.3,1,High Risk
0.69851124,69.9,0,High Risk
0.52812576,52.8,1,Medium Risk
0.35140827,35.1,0,Medium Risk
0.72384095,72.4,1,High Risk
0.63120604,63.1,0,High Risk
0.7927962,79.3,0,High Risk
0.62634754,62.6,0,High Risk
0.8259902,82.6,0,Critical Risk
0.41197363,41.2,0,Medium Risk
0.35578072,35.6,1,Medium Risk
0.43740183,43.7,0,Medium Risk
0.5436037,54.4,0,Medium Risk
0.62449217,62.4,1,High Risk
0.5177024,51.8,0,Medium Risk
0.24474981,24.5,0,Low Risk
0.5546862,55.5,0,Medium Risk
0.44590265,44.6,0,Medium Risk
0.63120604,63.1,0,High Risk
0.3822087,38.2,0,Medium Risk
0.43834627,43.8,0,Medium Risk
0.384948,38.5,0,Medium Risk
0.25174114,25.2,0,Low Risk
0.33569717,33.6,0,Medium Risk
0.5476133,54.8,0,Medium Risk
0.21497744,21.5,0,Low Risk
0.8367207,83.7,0,Critical Risk
0.11542148,11.5,0,Low Risk
0.29819164,29.8,0,Low Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,1,Medium Risk
0.56702805,56.7,1,Medium Risk
0.75538176,75.5,0,High Risk
0.75978875,76.0,0,High Risk
0.14680655,14.7,0,Low Risk
0.6554008,65.5,0,High Risk
0.72384095,72.4,1,High Risk
0.33477715,33.5,0,Medium Risk
0.384948,38.5,0,Medium Risk
0.2575073,25.8,0,Low Risk
0.15903595,15.9,0,Low Risk
0.46370935,46.4,0,Medium Risk
0.5090508,50.9,0,Medium Risk
0.33936194,33.9,0,Medium Risk
0.33936194,33.9,0,Medium Risk
0.75538176,75.5,1,High Risk
0.8767851,87.7,1,Critical Risk
0.8767851,87.7,0,Critical Risk
0.61250067,61.3,0,High Risk
0.62764436,62.8,0,High Risk
0.5159199,51.6,1,Medium Risk
0.25147995,25.1,0,Low Risk
0.5159199,51.6,1,Medium Risk
0.43335018,43.3,0,Medium Risk
0.42003044,42.0,0,Medium Risk
0.384948,38.5,0,Medium Risk
0.7302046,73.0,0,High Risk
0.31400186,31.4,0,Medium Risk
0.31400186,31.4,0,Medium Risk
0.48864147,48.9,0,Medium Risk
0.14515336,14.5,0,Low Risk
0.5159199,51.6,0,Medium Risk
0.545332,54.5,0,Medium Risk
0.2321152,23.2,0,Low Risk
0.120135196,12.0,0,Low Risk
0.4974077,49.7,0,Medium Risk
0.3858126,38.6,0,Medium Risk
0.86861837,86.9,0,Critical Risk
0.31745178,31.7,0,Medium Risk
0.2321152,23.2,0,Low Risk
0.5232335,52.3,0,Medium Risk
0.48622474,48.6,0,Medium Risk
0.7432148,74.3,0,High Risk
0.07743216,7.7,0,Low Risk
0.3240885,32.4,0,Medium Risk
0.59504426,59.5,1,Medium Risk
0.33298188,33.3,0,Medium Risk
0.49497297,49.5,0,Medium Risk
0.6632429,66.3,1,High Risk
0.6315823,63.2,1,High Risk
0.45892745,45.9,0,Medium Risk
0.52134544,52.1,0,Medium Risk
0.75714815,75.7,0,High Risk
0.48522788,48.5,0,Medium Risk
0.47869462,47.9,0,Medium Risk
0.50091076,50.1,0,Medium Risk
0.50118744,50.1,0,Medium Risk
0.5481263,54.8,0,Medium Risk
0.45246285,45.2,0,Medium Risk
0.17630547,17.6,0,Low Risk
0.49325648,49.3,0,Medium Risk
0.6403703,64.0,0,High Risk
0.469862,47.0,0,Medium Risk
0.75714815,75.7,0,High Risk
0.75714815,75.7,0,High Risk
0.5750659,57.5,0,Medium Risk
0.5065714,50.7,0,Medium Risk
0.5990315,59.9,0,Medium Risk
0.52134544,52.1,0,Medium Risk
0.79021925,79.0,0,High Risk
0.37634826,37.6,0,Medium Risk
0.7632956,76.3,0,High Risk
0.43796614,43.8,1,Medium Risk
0.19362468,19.4,0,Low Risk
0.15375638,15.4,0,Low Risk
0.34874502,34.9,0,Medium Risk
0.20302063,20.3,0,Low Risk
0.30625594,30.6,0,Medium Risk
0.8117626,81.2,0,Critical Risk
0.5742484,57.4,0,Medium Risk
0.7457443,74.6,1,High Risk
0.7457443,74.6,1,High Risk
0.7457443,74.6,1,High Risk
0.7457443,74.6,1,High Risk
0.5889337,58.9,0,Medium Risk
0.550512,55.1,0,Medium Risk
0.39307162,39.3,0,Medium Risk
0.6851118,68.5,0,High Risk
0.6851118,68.5,0,High Risk
0.67390794,67.4,0,High Risk
0.5742484,57.4,0,Medium Risk
0.7632956,76.3,0,High Risk
0.3245971,32.5,0,Medium Risk
0.6567664,65.7,0,High Risk
0.32653627,32.7,0,Medium Risk
0.49682605,49.7,0,Medium Risk
0.3984199,39.8,0,Medium Risk
0.6398707,64.0,0,High Risk
0.7632956,76.3,1,High Risk
0.5225787,52.3,0,Medium Risk
0.6245538,62.5,0,High Risk
0.85797703,85.8,0,Critical Risk
0.3250927,32.5,0,Medium Risk
0.56853694,56.9,0,Medium Risk
0.5719804,57.2,0,Medium Risk
0.85797703,85.8,0,Critical Risk
0.15233256,15.2,0,Low Risk
0.395932,39.6,0,Medium Risk
0.7558635,75.6,1,High Risk
0.78224754,78.2,0,High Risk
0.5606834,56.1,0,Medium Risk
0.5606834,56.1,0,Medium Risk
0.61119485,61.1,0,High Risk
0.13780034,13.8,0,Low Risk
0.571394,57.1,0,Medium Risk
0.13780034,13.8,0,Low Risk
0.18337972,18.3,0,Low Risk
0.77973986,78.0,1,High Risk
0.5606834,56.1,0,Medium Risk
0.33290505,33.3,1,Medium Risk
0.22809331,22.8,0,Low Risk
0.2147812,21.5,0,Low Risk
0.50992787,51.0,1,Medium Risk
0.7441479,74.4,1,High Risk
0.62973773,63.0,0,High Risk
0.44002876,44.0,1,Medium Risk
0.11392679,11.4,1,Low Risk
0.50044763,50.0,0,Medium Risk
0.90106165,90.1,1,Critical Risk
0.81073433,81.1,1,Critical Risk
0.79649955,79.6,0,High Risk
0.6005676,60.1,0,High Risk
0.78652096,78.7,1,High Risk
0.8844179,88.4,1,Critical Risk
0.7208173,72.1,1,High Risk
0.8670576,86.7,1,Critical Risk
0.8612021,86.1,1,Critical Risk
0.64222467,64.2,0,High Risk
0.64556324,64.6,1,High Risk
0.77681404,77.7,1,High Risk
0.70806766,70.8,1,High Risk
0.41366953,41.4,1,Medium Risk
0.3566484,35.7,0,Medium Risk
0.8612021,86.1,0,Critical Risk
0.36545193,36.5,0,Medium Risk
0.5226784,52.3,1,Medium Risk
0.72430784,72.4,1,High Risk
0.680018,68.0,1,High Risk
0.680018,68.0,1,High Risk
0.7901593,79.0,1,High Risk
0.75736755,75.7,1,High Risk
0.73313284,73.3,1,High Risk
0.7606683,76.1,1,High Risk
0.14230897,14.2,0,Low Risk
0.7245189,72.5,1,High Risk
0.14007968,14.0,0,Low Risk
0.12595157,12.6,0,Low Risk
0.8317649,83.2,1,Critical Risk
0.7641747,76.4,1,High Risk
0.56068265,56.1,1,Medium Risk
0.7284886,72.8,0,High Risk
0.8360378,83.6,1,Critical Risk
0.11169556,11.2,0,Low Risk
0.51647764,51.6,1,Medium Risk
0.7090292,70.9,1,High Risk
0.74763983,74.8,1,High Risk
0.8170605,81.7,1,Critical Risk
0.6279391,62.8,1,High Risk
0.7025137,70.3,1,High Risk
0.8785869,87.9,1,Critical Risk
0.049481723,4.9,0,Low Risk
0.35545805,35.5,0,Medium Risk
0.8302021,83.0,0,Critical Risk
0.9569698,95.7,1,Critical Risk
0.8186948,81.9,1,Critical Risk
0.8380233,83.8,1,Critical Risk
0.6055738,60.6,1,High Risk
0.6192332,61.9,1,High Risk
0.74763983,74.8,1,High Risk
0.8302021,83.0,1,Critical Risk
0.8302021,83.0,1,Critical Risk
0.7638001,76.4,0,High Risk
0.6455215,64.6,1,High Risk
0.6455215,64.6,1,High Risk
0.9003594,90.0,1,Critical Risk
0.8104861,81.0,1,Critical Risk
0.26879275,26.9,0,Low Risk
0.49629146,49.6,0,Medium Risk
0.8302021,83.0,1,Critical Risk
0.8302021,83.0,1,Critical Risk
0.57440925,57.4,0,Medium Risk
0.86520493,86.5,1,Critical Risk
0.74763983,74.8,1,High Risk
0.8215528,82.2,1,Critical Risk
0.9438777,94.4,1,Critical Risk
0.8855033,88.6,1,Critical Risk
0.8848349,88.5,1,Critical Risk
0.7923155,79.2,1,High Risk
0.8904022,89.0,1,Critical Risk
0.7263445,72.6,0,High Risk
0.7072653,70.7,0,High Risk
0.8121167,81.2,1,Critical Risk
0.8493788,84.9,1,Critical Risk
0.9161329,91.6,1,Critical Risk
0.66815877,66.8,1,High Risk
0.8543321,85.4,1,Critical Risk
0.3366515,33.7,0,Medium Risk
0.59839606,59.8,1,Medium Risk
0.14160699,14.2,0,Low Risk
0.76825035,76.8,1,High Risk
0.68179756,68.2,1,High Risk
0.8046007,80.5,1,Critical Risk
0.46795958,46.8,0,Medium Risk
0.4198891,42.0,0,Medium Risk
0.7390738,73.9,1,High Risk
0.46651417,46.7,0,Medium Risk
0.39741632,39.7,0,Medium Risk
0.9122046,91.2,1,Critical Risk
0.47183824,47.2,0,Medium Risk
0.4198891,42.0,0,Medium Risk
0.8302021,83.0,1,Critical Risk
0.8717498,87.2,1,Critical Risk
0.8644565,86.4,1,Critical Risk
0.20025808,20.0,0,Low Risk
0.20017363,20.0,0,Low Risk
0.35503373,35.5,0,Medium Risk
0.7839155,78.4,0,High Risk
0.47004777,47.0,1,Medium Risk
0.5525177,55.3,0,Medium Risk
0.63120604,63.1,0,High Risk
0.7839155,78.4,0,High Risk
0.66894615,66.9,1,High Risk
0.8516624,85.2,1,Critical Risk
0.51680577,51.7,1,Medium Risk
0.5712309,57.1,0,Medium Risk
0.8374442,83.7,1,Critical Risk
0.68828267,68.8,0,High Risk
0.51161987,51.2,0,Medium Risk
0.74865466,74.9,0,High Risk
0.7340008,73.4,1,High Risk
0.73517483,73.5,0,High Risk
0.60877067,60.9,0,High Risk
0.37071973,37.1,0,Medium Risk
0.6873256,68.7,0,High Risk
0.73786676,73.8,0,High Risk
0.58326274,58.3,1,Medium Risk
0.75538176,75.5,1,High Risk
0.32446223,32.4,0,Medium Risk
0.3469521,34.7,0,Medium Risk
0.39519012,39.5,0,Medium Risk
0.4507795,45.1,0,Medium Risk
0.6626297,66.3,0,High Risk
0.5373654,53.7,0,Medium Risk
0.5181595,51.8,0,Medium Risk
0.7744234,77.4,1,High Risk
0.38491583,38.5,1,Medium Risk
0.72631633,72.6,1,High Risk
0.6851118,68.5,0,High Risk
0.58749956,58.7,0,Medium Risk
0.67077017,67.1,0,High Risk
0.229105,22.9,0,Low Risk
0.29282218,29.3,0,Low Risk
0.8207987,82.1,0,Critical Risk
0.8633923,86.3,0,Critical Risk
0.6447095,64.5,0,High Risk
0.10379386,10.4,0,Low Risk
0.8062617,80.6,0,Critical Risk
0.15686159,15.7,0,Low Risk
0.07860411,7.9,0,Low Risk
0.13176475,13.2,0,Low Risk
0.11220451,11.2,0,Low Risk
0.94600993,94.6,1,Critical Risk
0.13176475,13.2,0,Low Risk
0.68520284,68.5,0,High Risk
0.8633923,86.3,1,Critical Risk
0.72764367,72.8,1,High Risk
0.6626297,66.3,1,High Risk
0.5968107,59.7,1,Medium Risk
0.5332502,53.3,0,Medium Risk
0.5332502,53.3,0,Medium Risk
0.5968107,59.7,0,Medium Risk
0.09560031,9.6,1,Low Risk
0.4446528,44.5,0,Medium Risk
0.3721627,37.2,0,Medium Risk
0.46500394,46.5,0,Medium Risk
0.5876738,58.8,0,Medium Risk
0.58243996,58.2,0,Medium Risk
0.1762025,17.6,0,Low Risk
0.5731474,57.3,1,Medium Risk
0.32396704,32.4,0,Medium Risk
0.56149894,56.1,0,Medium Risk
0.54512703,54.5,0,Medium Risk
0.22141299,22.1,0,Low Risk
0.7946478,79.5,0,High Risk
0.4982063,49.8,0,Medium Risk
0.2028062,20.3,0,Low Risk
0.73292434,73.3,0,High Risk
0.73292434,73.3,0,High Risk
0.21263286,21.3,0,Low Risk
0.22630753,22.6,0,Low Risk
0.6355888,63.6,0,High Risk
0.38417658,38.4,0,Medium Risk
0.41675988,41.7,0,Medium Risk
0.73292434,73.3,1,High Risk
0.54171485,54.2,0,Medium Risk
0.49629146,49.6,0,Medium Risk
0.57623875,57.6,0,Medium Risk
0.6139378,61.4,0,High Risk
0.6746072,67.5,0,High Risk
0.57915175,57.9,0,Medium Risk
0.6746072,67.5,0,High Risk
0.6746072,67.5,0,High Risk
0.6746072,67.5,0,High Risk
0.73292434,73.3,0,High Risk
0.73292434,73.3,0,High Risk
0.6746072,67.5,0,High Risk
0.15429501,15.4,0,Low Risk
0.0487143,4.9,0,Low Risk
0.07358169,7.4,0,Low Risk
0.05369299,5.4,0,Low Risk
0.32541883,32.5,1,Medium Risk
0.046750866,4.7,0,Low Risk
0.5326422,53.3,0,Medium Risk
0.6691365,66.9,0,High Risk
0.63015735,63.0,0,High Risk
0.42562944,42.6,0,Medium Risk
0.3960692,39.6,0,Medium Risk
0.3960692,39.6,0,Medium Risk
0.28922427,28.9,0,Low Risk
0.46701533,46.7,0,Medium Risk
0.042422857,4.2,0,Low Risk
0.13737929,13.7,0,Low Risk
0.14803739,14.8,0,Low Risk
0.22636019,22.6,0,Low Risk
0.30867824,30.9,1,Medium Risk
0.550512,55.1,0,Medium Risk
0.29038137,29.0,0,Low Risk
0.042422857,4.2,0,Low Risk
0.26096696,26.1,0,Low Risk
0.47602776,47.6,0,Medium Risk
0.57233703,57.2,0,Medium Risk
0.57233703,57.2,0,Medium Risk
0.39741632,39.7,0,Medium Risk
0.73856384,73.9,1,High Risk
0.72711146,72.7,0,High Risk
0.73292434,73.3,1,High Risk
0.5455604,54.6,1,Medium Risk
0.73292434,73.3,1,High Risk
0.3960692,39.6,0,Medium Risk
0.54051816,54.1,0,Medium Risk
0.57233703,57.2,0,Medium Risk
0.26470795,26.5,0,Low Risk
0.19839963,19.8,0,Low Risk
0.13838053,13.8,0,Low Risk
0.13183542,13.2,0,Low Risk
0.13731535,13.7,0,Low Risk
0.36156046,36.2,0,Medium Risk
0.26472938,26.5,0,Low Risk
0.66611576,66.6,0,High Risk
0.5348837,53.5,0,Medium Risk
0.7531428,75.3,1,High Risk
0.36846182,36.8,0,Medium Risk
0.41556007,41.6,0,Medium Risk
0.41556007,41.6,0,Medium Risk
0.6301543,63.0,0,High Risk
0.53782,53.8,0,Medium Risk
0.37411577,37.4,0,Medium Risk
0.53782,53.8,0,Medium Risk
0.6301543,63.0,0,High Risk
0.6301543,63.0,0,High Risk
0.791283,79.1,0,High Risk
0.31600547,31.6,0,Medium Risk
0.46125197,46.1,1,Medium Risk
0.44242206,44.2,0,Medium Risk
0.5118418,51.2,1,Medium Risk
0.6750555,67.5,0,High Risk
0.6750555,67.5,0,High Risk
0.3396905,34.0,0,Medium Risk
0.6958113,69.6,1,High Risk
0.6958113,69.6,1,High Risk
0.7721737,77.2,0,High Risk
0.36326015,36.3,0,Medium Risk
0.497433,49.7,0,Medium Risk
0.7531428,75.3,1,High Risk
0.7531428,75.3,1,High Risk
0.6088717,60.9,1,High Risk
0.6088717,60.9,1,High Risk
0.7451498,74.5,1,High Risk
0.7773735,77.7,0,High Risk
0.45427188,45.4,0,Medium Risk
0.45427188,45.4,0,Medium Risk
0.70680386,70.7,0,High Risk
0.86592823,86.6,1,Critical Risk
0.7451498,74.5,0,High Risk
0.72384095,72.4,0,High Risk
0.72252655,72.3,1,High Risk
0.4359418,43.6,1,Medium Risk
0.5175976,51.8,0,Medium Risk
0.69851124,69.9,0,High Risk
0.56939924,56.9,0,Medium Risk
0.69851124,69.9,0,High Risk
0.30860987,30.9,1,Medium Risk
0.4889602,48.9,0,Medium Risk
0.70885557,70.9,1,High Risk
0.6823533,68.2,0,High Risk
0.7012438,70.1,1,High Risk
0.7012438,70.1,1,High Risk
0.61719614,61.7,0,High Risk
0.57233703,57.2,1,Medium Risk
0.3613628,36.1,0,Medium Risk
0.56786895,56.8,1,Medium Risk
0.4484442,44.8,0,Medium Risk
0.72359943,72.4,1,High Risk
0.69851124,69.9,1,High Risk
0.70690167,70.7,1,High Risk
0.48261258,48.3,1,Medium Risk
0.40016934,40.0,0,Medium Risk
0.69851124,69.9,1,High Risk
0.4866797,48.7,0,Medium Risk
0.69851124,69.9,1,High Risk
0.69851124,69.9,1,High Risk
0.66930884,66.9,0,High Risk
0.96351826,96.4,1,Critical Risk
0.5880395,58.8,0,Medium Risk
0.5880395,58.8,0,Medium Risk
0.5880395,58.8,0,Medium Risk
0.7246535,72.5,0,High Risk
0.57736313,57.7,0,Medium Risk
0.36045167,36.0,0,Medium Risk
0.77368015,77.4,1,High Risk
0.7506115,75.1,0,High Risk
0.5568723,55.7,0,Medium Risk
0.8536992,85.4,1,Critical Risk
0.6758144,67.6,0,High Risk
0.25238934,25.2,1,Low Risk
0.84931433,84.9,0,Critical Risk
0.72384095,72.4,1,High Risk
0.47383216,47.4,0,Medium Risk
0.58969027,59.0,0,Medium Risk
0.54711443,54.7,0,Medium Risk
0.1641753,16.4,0,Low Risk
0.35901332,35.9,1,Medium Risk
0.37982276,38.0,0,Medium Risk
0.6720631,67.2,0,High Risk
0.413675,41.4,0,Medium Risk
0.35127568,35.1,0,Medium Risk
0.6868116,68.7,1,High Risk
0.79448867,79.4,1,High Risk
0.19954899,20.0,0,Low Risk
0.6850489,68.5,0,High Risk
0.43788314,43.8,0,Medium Risk
0.63261646,63.3,0,High Risk
0.2499518,25.0,0,Low Risk
0.43165642,43.2,0,Medium Risk
0.6461989,64.6,0,High Risk
0.23331814,23.3,0,Low Risk
0.24152093,24.2,0,Low Risk
0.4053854,40.5,0,Medium Risk
0.5293172,52.9,0,Medium Risk
0.25151578,25.2,0,Low Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.56702805,56.7,0,Medium Risk
0.5934969,59.3,0,Medium Risk
0.14664532,14.7,0,Low Risk
0.14680655,14.7,0,Low Risk
0.0901537,9.0,0,Low Risk
0.72384095,72.4,1,High Risk
0.45889208,45.9,0,Medium Risk
0.74913955,74.9,0,High Risk
0.35539532,35.5,0,Medium Risk
0.8767851,87.7,1,Critical Risk
0.8767851,87.7,0,Critical Risk
0.384948,38.5,0,Medium Risk
0.6720608,67.2,0,High Risk
0.5876185,58.8,0,Medium Risk
0.5159199,51.6,1,Medium Risk
0.4253424,42.5,0,Medium Risk
0.47316948,47.3,0,Medium Risk
0.4188273,41.9,0,Medium Risk
0.31400186,31.4,0,Medium Risk
0.11341028,11.3,0,Low Risk
0.21387734,21.4,0,Low Risk
0.44152325,44.2,0,Medium Risk
0.5159199,51.6,0,Medium Risk
0.2414754,24.1,0,Low Risk
0.4595755,46.0,0,Medium Risk
0.75538176,75.5,0,High Risk
0.18386906,18.4,0,Low Risk
0.48639062,48.6,0,Medium Risk
0.5159199,51.6,0,Medium Risk
0.19025837,19.0,0,Low Risk
0.5159199,51.6,0,Medium Risk
0.5809501,58.1,0,Medium Risk
0.5809501,58.1,0,Medium Risk
0.5525854,55.3,0,Medium Risk
0.29580486,29.6,0,Low Risk
0.2321152,23.2,0,Low Risk
0.12979929,13.0,0,Low Risk
0.33391014,33.4,0,Medium Risk
0.37634826,37.6,0,Medium Risk
0.47950488,48.0,0,Medium Risk
0.7428051,74.3,0,High Risk
0.8394471,83.9,0,Critical Risk
0.5515666,55.2,0,Medium Risk
0.3745293,37.5,0,Medium Risk
0.38743165,38.7,0,Medium Risk
0.20332623,20.3,0,Low Risk
0.101208344,10.1,0,Low Risk
0.46900246,46.9,0,Medium Risk
0.5334202,53.3,0,Medium Risk
0.38052568,38.1,0,Medium Risk
0.6148603,61.5,0,High Risk
0.51689005,51.7,0,Medium Risk
0.4063756,40.6,0,Medium Risk
0.6941782,69.4,0,High Risk
0.72430784,72.4,0,High Risk
0.39607567,39.6,0,Medium Risk
0.50091076,50.1,0,Medium Risk
0.509796,51.0,0,Medium Risk
0.15886988,15.9,0,Low Risk
0.24261169,24.3,0,Low Risk
0.20695066,20.7,0,Low Risk
0.47776654,47.8,0,Medium Risk
0.14359897,14.4,0,Low Risk
0.4920673,49.2,0,Medium Risk
0.54444355,54.4,0,Medium Risk
0.78083366,78.1,0,High Risk
0.78083366,78.1,0,High Risk
0.6289801,62.9,0,High Risk
0.42223412,42.2,0,Medium Risk
0.42223412,42.2,0,Medium Risk
0.4912892,49.1,0,Medium Risk
0.42223412,42.2,1,Medium Risk
0.52134544,52.1,0,Medium Risk
0.5122201,51.2,0,Medium Risk
0.5740709,57.4,0,Medium Risk
0.42810816,42.8,0,Medium Risk
0.4912892,49.1,0,Medium Risk
0.30625594,30.6,0,Medium Risk
0.30625594,30.6,0,Medium Risk
0.30625594,30.6,0,Medium Risk
0.16355157,16.4,0,Low Risk
0.08321979,8.3,0,Low Risk
0.3984199,39.8,0,Medium Risk
0.3984199,39.8,0,Medium Risk
0.5742484,57.4,0,Medium Risk
0.6740055,67.4,0,High Risk
0.30625594,30.6,0,Medium Risk
0.30625594,30.6,0,Medium Risk
0.3313151,33.1,0,Medium Risk
0.4665768,46.7,0,Medium Risk
0.5742484,57.4,0,Medium Risk
0.5742484,57.4,0,Medium Risk
0.7632956,76.3,0,High Risk
0.70505035,70.5,0,High Risk
0.6426201,64.3,0,High Risk
0.6829846,68.3,0,High Risk
0.73588616,73.6,1,High Risk
0.3984199,39.8,0,Medium Risk
0.6075445,60.8,1,High Risk
0.54761046,54.8,0,Medium Risk
0.85797703,85.8,1,Critical Risk
0.41861022,41.9,0,Medium Risk
0.7632956,76.3,1,High Risk
0.5664098,56.6,1,Medium Risk
0.6662924,66.6,0,High Risk
0.8008618,80.1,1,Critical Risk
0.44002876,44.0,0,Medium Risk
0.39307162,39.3,0,Medium Risk
0.395932,39.6,0,Medium Risk
0.33673036,33.7,0,Medium Risk
0.14697105,14.7,0,Low Risk
0.44002876,44.0,0,Medium Risk
0.5226784,52.3,0,Medium Risk
0.8622653,86.2,0,Critical Risk
0.10405641,10.4,0,Low Risk
0.82968533,83.0,0,Critical Risk
0.5606834,56.1,0,Medium Risk
0.13780034,13.8,0,Low Risk
0.8352004,83.5,1,Critical Risk
0.4646411,46.5,0,Medium Risk
0.24132076,24.1,0,Low Risk
0.4786964,47.9,0,Medium Risk
0.48335674,48.3,0,Medium Risk
0.48335674,48.3,1,Medium Risk
0.7766502,77.7,1,High Risk
0.54968023,55.0,0,Medium Risk
0.5158392,51.6,0,Medium Risk
0.30566454,30.6,0,Medium Risk
0.36394268,36.4,0,Medium Risk
0.36394268,36.4,0,Medium Risk
0.47780335,47.8,0,Medium Risk
0.78154373,78.2,1,High Risk
0.5360594,53.6,1,Medium Risk
0.89711505,89.7,1,Critical Risk
0.5879273,58.8,0,Medium Risk
0.87625444,87.6,1,Critical Risk
0.5226784,52.3,0,Medium Risk
0.5226784,52.3,0,Medium Risk
0.59608877,59.6,1,Medium Risk
0.3595238,36.0,0,Medium Risk
0.5226784,52.3,0,Medium Risk
0.8401272,84.0,1,Critical Risk
0.72430784,72.4,1,High Risk
0.8612021,86.1,1,Critical Risk
0.15496054,15.5,0,Low Risk
0.72230214,72.2,0,High Risk
0.35388312,35.4,1,Medium Risk
0.7572529,75.7,1,High Risk
0.8612021,86.1,1,Critical Risk
0.66517067,66.5,1,High Risk
0.6117731,61.2,1,High Risk
0.7319301,73.2,1,High Risk
0.6574495,65.7,1,High Risk
0.6090835,60.9,0,High Risk
0.72430784,72.4,1,High Risk
0.16865481,16.9,0,Low Risk
0.5026687,50.3,0,Medium Risk
0.14007968,14.0,0,Low Risk
0.8211277,82.1,1,Critical Risk
0.6786748,67.9,1,High Risk
0.7025137,70.3,1,High Risk
0.7025137,70.3,1,High Risk
0.6630997,66.3,0,High Risk
0.8493788,84.9,1,Critical Risk
0.89097726,89.1,1,Critical Risk
0.569227,56.9,1,Medium Risk
0.4575829,45.8,0,Medium Risk
0.7506227,75.1,1,High Risk
0.77033556,77.0,1,High Risk
0.75216633,75.2,1,High Risk
0.82213867,82.2,1,Critical Risk
0.7161211,71.6,1,High Risk
0.7606683,76.1,1,High Risk
0.78849477,78.8,1,High Risk
